id,text,label
9560,Ab to bs kl k episode ka intzar ha,1
9561,Shinging Angle fb pa upload ki ijazat ni hai fb pa srif promo upload karsakta hai hum log sorry,1
9562,hollywood ki Actress kharab hoti hain ye achi hai.,1
9563,Hyy khuda bss y Kinza manhoos khee dfaa ho jae Mr jae fasaad ki Jr,1
9564,Kinza tu bht zehar ki lagti ha fasd ki jr churel,1
9565,Masuma aur kinzaa intehai manhoos aurtain hai dill krta hai gla dba dun inka,1
9566,Koi inko dhung ka dress he le de plz...,1
9567,Itna bura na bolen ek din ap lOgo na bhi phOpho banna ha ,1
9568,na kru yrr kinza my fvrt hy,1
9569,Kinza hanste huwe tu bht buri lagti ha or bolta huwa tu us sa bhi zada zehar i hate u kinza and masooma,1
9570,"Is qadar thurki aur budshakal pthan dikhany py kisi pthaan ny suno chunda ki team ki thukai kr dyni hy , tum single pasli karachi walon ko minton main torh punh ky rakh dain gy",1
9571,Sherry is finally a #darpook buhht over hota hai itnay dialogue maar kar ...,1
9572,Rukhsana Bibi yar zoya mujy pagal kr dyti hy us k feet uffff so yummy,1
9573,nai khtm nai kro Sirf Kinza ko bahir nikal,1
9574,kya pta uper wale ne Kinza ke Naseeb mai Sherry ki shadi likhi ho.Warna inki Harkaten dekh ke lagTa nhii Sherry ke sath bhi iski shadi hogi.,1
9575,In dono he ki shadi ho gi kinza ko said par phenky gy saryal c,1
9576,masooma jesii phopiu ki wja se poori fb pe phoopian bdnaam hen,1
9577,Saza hai in dono ki starting mein ye sab khod create kia ab dono ro rahe hai,1
9578,Start Jo kiya uski saze hai un dono ki,1
9579,khud hi mil kr kam kharab kia 2no ny ghr walo ka kia qusoor,1
9580,sitaro sy agy jaha ar bh hn abhi ishq k imtiha ar bh hn,1
9581,Nikah to kiya hoa hai to ghr sy e bhag jayn jiya or arsal,1
9582,Ajiya ne to rula diya aaj,1
9583,Wasay jiya roty huwy achi nae lgti......fighting krti huwi zyada achi lgti hy,1
9584,O batany k liye thank u but daramy ki bat ho rahi h samjhy or han hansi nahi ae ap ki bakwas bato p next time bolny se phly dekh lo k.kis p bat ho rahi h phir nolna Sarmad Ahmed,1
9585,Kinza ko dafa ho Jana chahiya,1
9586,Drama with no storyBa aawaaz buland talaq k mutalbay jis lafz pay aasman kanpta hy oska mazaq bnaya hua hy writer nay.Bachay maan baap say chenkh chila k baat kar rhy hain buzurgon k ahteram ka koi culture nai.Na ramzan k hawalay say koi msg.Low level entertainment,1
9587,Ek real lesson ye hai..Pakistan mai koi boy girl se pyar karta hai 20 saal se aur 20 saal bad koi london se ata hai Uska Cousin ya aur koi toh ladki 20 saal ke sathi ko chor kar uske sath set hojati hai unko samjhna chahiye ke isne pori life merii care ki hai..aur woh london se Sirif ek maheena mere sath raha hai.mainy buhat girls dekhi hai aesii jo London se aye huwe ko zyada respect deti hain apnon ko chor kar..aur Comedy bhi buhat hai is drame mai.bus ek baat apki theek hai isme Buzurgon ka Ahteram aur Ramadan jesa mahool nhii Drame mai.lakin over all Drama acha hai.Low level na kaho.,1
9588,Nukta cheeni to zarur krni hoti hm logo ny,1
9589,iqra aziz and frhan saeed kya acting ki hai sab .... bus jamshaid g buht bury lgty hn mjy,1
9590, jb y khtam ho jae ho jae ga tb me kya dekhun gii,1
9591,Me tu sochti ho ye drama khatam hojayega tu hum kia dekhaga,1
9592,sharam....kl light e nai thi ..,1
9593,Jiya dil har jy gi,1
9594,Allah karey jiya dil har jaye,1
9595,Ye kahin Reham khan k baad tumhari autobiography to nai hai?,1
9596,jiya ki bachi ko ab to samjh jana chahiye,1
9597,Har jaye ge ,1
9598,Yr sbr ni.ho raha jaldi.upload kr dena,1
9599,Zabardast yrrrr... 1 ye billo bandriii bohat he wo hai... ... Fasadan... Cute b hai ,1
9600,Har jaye gi,1
9601,Har jay gi Hahahaha  ajiya arsal ,1
9602,Fazool me drama ltkaya hua h,1
9603,Hr jayege jiya,1
9604,Haar maani ,1
9605,Haar jayegi jiya,1
9606,tharky baba ki bat sach hony wali h,1
9607,Hr jaiya gee,1
9608,"Jb se Arsal K Thappar parwaye h tb Se AJiya Zehar lagne lagi h ,Ab b WO guilty feel nahi kr rahi or Attitude dikha rahi h",1
9609,She will fell thora sabr karo,1
9610,Jia ghlt kr ri hai ab,1
9611,KHaan ZaaDi over acting yay nahi arsel ker raha hay ager pyar he kerna tha to gher walo ko aps may leraya he kiun,1
9612,Tum log idr apna drama kol loo ,1
9613,Waise Kinza tu ajeeb he hai ... Dialogue tk bolna nhi aata is parchi ko...,1
9614,Arsal ko goli lg gai,1
9615,aur woh Shery bhag gaya aim time pe.ye thi lamby planing.,1
9616,oyee Irfan Drama dek raha h woh bhi Rat ko 2 bje ladkiyon ko dekNe de Dramas ye unka kam hai Tera nhii,1
9617,Yaar end me to kl arsal ki saans rukii rhii or aaj merii bs Allah mian plzz jiya bdtameez ko b muhabbat ho jae arsal se and that was to funny jb shehry gaari se bhaag gyaa or kanza manhoos maari pe muje bht ghussa h jiya ki pics pharne pe,1
9618,Ye geya bhe bas Allah mfi,1
9619,kia hai apko har jaga ajatay hain,1
9620,Kya 30 mint ki Drame ke liye 3 Clock wait karwate ho ap log jaldi upload karen na..acha Drama hai toh upload karne mai ladkiyon jese nakhere kyn??,1
9621,Goli kis ko lag gai??,1
9622,Goli kis ko lagi hai,1
9623,Yaaarrr ap intezaar nhi ho raha  arsaallll ,1
9624,hey 2 chaperay pari h bra dukh huwa kasmay,1
9625,bichary ko 2 chaperein paren,1
9626,Aby ye Larkiyoo walii hobby tujh mein kaha sy agaii drama dekhny wali.. ,1
9627,Koi Urwa ko dekhao Farhan ki harkat,1
9628,haha arsal ne kese pakra tha ajiya dar gai thi,1
9629,Arsal samajhdari se chalraha hai jia bawli h....,1
9630,Oye zalima mar he dahllahh Es scene ne,1
9631,nai mujy sy halt roti b nai khai jati parathaaa no no,1
9632,Phir me b apki bhool jain  yaad rakh k kya krna,1
9633,Haan g zehan nasheen. Ab yad dashtt khtm ho tou jan chutty,1
9634,Social media Kay jahilo say pnha mango bus.,1
9635,Hahaha dfa hoja,1
9636,chal nikl tere bachon ko prhane k liye hi may reh gae kiya ,1
9637,"Currupt, nikale hue, bhage hue or lote bane politicians k saat naya pakistan nahin bun sakta, agar imran khan ko khud par or apni party mashoor par trust hai to bilkul naye faces samne layen, aap logon ko sirf galian hi deni aati hai, galian dene se or curupt politicians ka tola jama kar k naya pakistan nahin bun sakta ",1
9638,Ye b Imran Khan ka 1 gunda hai,1
9639,Mian Irfan Riaz wo b sub ko pata hai k kis NY kill Kiya ok,1
9640,Or ye itna shrif banta iski mother pop m hai apny ghr ko change kry,1
9641,Saddaf Ahsan ap log aik tu kisi ki personal life per bari juldy attacks kerna shuru ker detay.ap log biryani kay packet ma khush ho.,1
9642,Kabhi ap kisi ki yahodi agen kehtay ho kabi kisi ko 3 shadia kernay per laan taan kertay ho. Or jo begair shadio kay wazarto ka faida uthatay huway ayashya kertay hain wo patwario ma halal ha afsoos,1
9643,ha ha waisy to aap jaisy log PMLn k supporters neh hoty jin jahilo ko ya b nhe pata hota k ya fake email han Hamza abbasi ka koi account nhe.,1
9644,Jaisy ap yuthiyo NY kbhi Ni manna,1
9645,Imran Khan ki b najaiz olad hai AP bhol rahy hai afsoos,1
9646,Gussa kis BT p such such hota hai,1
9647,Saddaf Ahsan ap uss ki midwife thi jo ap ko pata ha ,1
9648,Mian Irfan Riaz AGR thi to Imran p pabandi q hai us country m jany ki,1
9649,Saddaf Ahsan gusa ap ki soch per ha,1
9650,Yahan soch hai kis ki sahi AP mjy ye btain,1
9651,Rehaam khan ek bohat bury churail hy,1
9652,Gnde oorat ha khud ko nnga kr rhi ha,1
9653, i thought Pakistani e pit rhe Nawaz milne per ye to next level ha ,1
9654,Koi achi newa ha he nh yahn sab ka zameer mar gaya ha ab lgt ha log hum ko insan ki jaga janwr bolngy koi kam asa nh ha hamara jo hamry nabi ky mutabik ho,1
9655,yeh tu aik video samne aye h pta ni kia kia zulam krta rha hoga yeh jis saza s sab s zda taklef or azeat ho wo saza dy aise,1
9656,lanat hai is p,1
9657,mar mar k na is ko..... words bh ne mil rhy mujy.... ,1
9658,kuttay mar ja hram khor mar de isay to,1
9659,Bsss chupp,1
9660,Chor bhaee tu,1
9661,Ajeeb hi lg rahay tu bhi laga le aesi lipstick ,1
9662,Bs ab isi ki kami thi ,1
9663,Hahahaha larai chl rhi h ronak tu hogi na,1
9664,mr abrar awan ko bari fikar hai. why,1
9665,apko sawal nahi laga to ap jawab na de bhai,1
9666,Ppp Walo ne Halat ki hai iski ye Kal rat Wale Halat me ,1
9667,Bhai ki bati Gul hogae Aj ,1
9668,Ab ye chiraagh bohat arsey tak nahi jalega. ,1
9669,Hmare time yeh high court wale kahan marr gae thy,1
9670,ALLIED SCHOOL PH 1 WALE KEHTE HAN K COURT K ORDER SE HMARA KOI TAALUQ NHI H.,1
9671,aby zainda hai tu ya mar gya Wayki :D,1
9672,Sheeshe jitna kad to kr lo,1
9673,Tangen kamp rai thi sardi mein,1
9674,Lo g admin hum se puch rahin  ye to AAP sab ko bataen pata karke ,1
9675,bhai page admin hoky update nae rahety had hogae ab yh bi awam btae to admin hny ka faida?,1
9676,Agr houta to abhi tk phaat chuka houta ab post dlt krdo ,1
9677,Isme mere ilawa bhi koi member Hy k nai?? ,1
9678, hain tu bhtt per najany kahan agwa hogaye  mention ur friends ,1
9679,Muslim bus waloon ka kahna hy k hum awam ki 25 saloon sy khidmat KR rhy Hain or hm he krty rhain gy pury Karachi ka Safar krwati Hy muslim coach from last 25 years un ka ye bhi kahna Tha k awam aitamaad aj bhi Muslim coach k sth brkarar Hy or in green bus k hawaly sy in ki Rai Hy k ye barsaaati mendak Hain aj Hain Kal Ni mgr hm Muslim coach waly is basti gulshan e hadeed ki pehchaaan Hain,1
9680,SB paisay letay h khidmat kaisi,1
9681,Dono bekar hai,1
9682,Ek zehrili ek anokhi or kon kon reh Gaya???,1
9683,Nonsense trailer...ab pemra kaha ha...indian movies p ban tu laga dia but apni movie stuff ko un jese third class category m.l...#shame,1
9684,Sharam se doob kr mr jao jahil producer and actresses and actors khuda hadayat de gandy 3rd class people,1
9685, magar problem ye hai Kay internet pay milte he NAHI,1
9686,Sub acha hy... Lakin iss behaae aur beghairty ka mtlub? Dance Bar? Girl seducing hus bf wearing a cheap night ware?Ah... Disappoinment :'),1
9687,Actually the Script is very cheap. Is script py pesa zaya krny se acha tha ghareebon me baant dety ,1
9688, Mazak chal raha hy kia?,1
9689,Yeah but hum he han jo in ko ye bt remind krwaen gy in ki films ko dislike kr k,1
9690,Faheem Ahmad No nh dekhti hun bilkol bhi nh hum pakistani bhi koi movie nh dekhi h,1
9691,Shabi Jatoi excuse me dp se kcuh nh hota h hum bhi bhr orn huvy hn but humein pta h k we R muslims so hum apny sa kam krty hn ok or koi films nh dekhty h na he mn ekoi indian dekhi h no dramas nd no pakitani film understand apperance pe nh jana chahiye ok,1
9692,Pakistani culture toh nahe Indian culture he follow kia hoa hy :))Eid pe kyun release krni phr :),1
9693,21th countery mein 1949ke type ke movie  lag rae hn ya tu background 'music'edation and acting eak dam bakwas,1
9694,hahaha pta nhi ye pakistani actors kb sekhygy quality acting ,1
9695,Film ka kyun naam badam karahai hu.,1
9696,Look like copy of Indian film housefull (all parts) real me b dresses ab inhon wahiyat kr lye hn ye to phir film ha,1
9697,Movies m apna culture promote kro behiyaee nahi. such a stupid director and producer,1
9698,I am Pakistani lekin jo bat sach ha us sy agree kro Indian movies sy seekho background music dialogues deliver krna Pakistani movies bore krti hain over acting dialogue deliver krnay ki sens nhi background music pta ni kb thk kro gy,1
9699,Trailer he bkwas ha,1
9700,Baqwas movie copy ki howi ha .,1
9701,fazul movie lag re trailer sa ...........,1
9702,housefull ki copy. bhai content tau acha lao,1
9703,Suna hay aik bayan ka 150000 leetay heen. Zara vlarification kar deen plz. Agar aisa nahi hay tu a jao zara khushboo lava kay hamaray muhallay bhi.,1
9704,Masha Allah Agar aisy insan dunya mn aor hon gy to hamen koi mushkil nahi ho gi zindagi mn,1
9705,aawaz bohat kam hy,1
9706,Bohat hi kharab editing ki hy,1
9707,Beshak ye baat saqib sb nay ki hy per editing say lag raha k kehna.kuch chah rahay they aur editor nay kuch bana dia,1
9708,Mera sath bhut Bura hua h,1
9709,"Kon jaleel alqadar Moavia,Abu Sufyan, Hinda...my foot",1
9710,Mulana sahb apna number send kr dain plz aik masla hai 3 sal se koi rasta nai ml raha,1
9711,mai hoo faha mith jao gi phir khu tu meray peechay bhagay jeya mera nahi lagay teray bin,1
9712,feeling sad ka abi end ho gaya ha :(,1
9713,Acha laga but end main story boring hogaye thi...,1
9714,Laali ka bara afsos ha,1
9715,yaar end nae kerna chiyeah tha itni jldhi main to aik he dahkta tha,1
9716,humein raju rocket bhot acha lagalekin ap itni jaldi raju rocket khatam nhi krna chaiye tha,1
9717,yr atni jaldi end ni hona chaiya ta hogaya ab part 2 jaldi laho plz,1
9718,yar itni jaldi kiun khatam kardi ?,1
9719,wae i love the play kal me bht sad thi end hny per,1
9720,han yr itni jalde q khatam krdia plz Phr sy lgao plz,1
9721,shukar hai ab iski jaga koe dhang ka drama start hoga :P,1
9722,isy dang ka koi ni hai ur na is dramy sy koi acha ho ga very nice drama and god loking raju plz phr sy lgao mera dil buht khafa hai jb iski akhri qist the us din mera dil buht nrz tha thnk u hum .t.v ap ny aisa tait drama lgaya ik dam fantstic k maza a gya,1
9723,nahiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii taniya madam ya baat theek nahi,1
9724,Koi to rook loooo,1
9725,o no.boht sa drama mis ho gya ta.lit he nai rhte,1
9726,Mooucha rona nai ache bache nai rote hmmm:),1
9727,"yar bot tailing ho gaye ha dramey kia. ab bus bore ho gaye hen , end ker doo abbbbb... all the fun part is gone and frustation ONLY is in....",1
9728,"khtm ker do , toooooooooooooooo long ho gya hay",1
9729,Drama to ajeeb he kedia .... Startng main acha tha,1
9730,Hina se to dosri lalee ache hai yar,1
9731,oye @salman khan laali khassi hai . Hina tou sexy piece hai . Raju ko chaye hai k hina ki hee gand maar dy,1
9732,raju ko chahye hai k hina ko factory k toilet me pkar k phuddi maar de . Faida isi mai hai,1
9733,"@Cheeda, tumhari kitni sisters hain? Kabhi unko bhi factory ke toilet me laao.",1
9734,Nai kar aunty bachi hai,1
9735,Husband k liya khuch batay qaboo karny k liya,1
9736,Mera online business band karwaynge ye,1
9737,randy orton ka beta hoga.. toh bolenge.. dekh randi ka larka aya hai,1
9738,No ur also a Rajput.Theatre nhi jalane?,1
9739,"Meghan kal se wifi password mang Rae Hain,THE EFF",1
9740,Hahahhaha. Hilarious . & After somedays queen be like. Aaja terey jin kadaan jerey tenu chain ni lein dendey...,1
9741,"ye wifi ka password mang rahi hai, data nahi hai faqeerni k pas",1
9742,Gol roti bnana seekh lena shadi se pehle... ,1
9743,Hahaha... ye b thek he... sb kha len ge but saas to saas hoti he na... use kon smjaey ga... ,1
9744,Agar main margai tou Prince Charles zimmedaar hoga jo mujhay darwaazay k peechay se daraata hai ,1
9745,Paisa bohat hai sukoon nahi hai ~ words I can't even say cus paisa nishtaaa,1
9746,"Paisa nishtaaa, parhai nishtaaa, life nishtaaa",1
9747,HAHAHA queen is on fireeMegan ko password b nai de rhi ,1
9748,"This is hilarious  omg jeena ki yaad dila di is ""meghan fever"" ne tou lol",1
9749,"aik aur tha ""Meghan chotay ghar say aayi hay tbhi palace main roz ghum hojati hay""",1
9750,no wtf meri janu zyada pyaari hay,1
9751,Meme py concentrate kar behenchod ,1
9752,Faltu baaten karky waqt zaya na kia kar,1
9753,bechari queen ky problems,1
9754,"Why So Searious Loug tou pooray chutiye hutay hain, aapki tou baatein hi kafe hain chutiyapay ke lye?!",1
9755,"is shadi nai , beta ap shadi word sy obsessed hain sirf shadi ka nam sun k ap serious horhi hain kuch arsay sy i m noticing",1
9756,To mai jab yahan aaya tha tha tb konsa sakht tha ,1
9757,Rehnay do beta humsy na ho payega aur tum to mu bnd hi rkho bc bhara hua mobile tumhara phir b mar rha h  4 sim wala mobile,1
9758,pta he pagal mazak ni samajhte ,1
9759,tri future saas ny y sb kehna try bary m ,1
9760,Jxi tri kaali zuban h tjhy hi aisi saas mily .....jo kisi k bary m kehta h usky khud k sath hota h,1
9761,Hai naaa.. Or naey driver ko car crash ka pata nai tha,1
9762,jab bh bolna kachra hi ugalna :),1
9763,",bus ek baar yeh saraay post parrh lo",1
9764,Saas us time born hoti hai jab apne shadi ki ho and I'll never do that bruh ,1
9765,"Nahh baba saaas, saas hi rahygii ",1
9766, acha lai to lan..par phr waha hm karan gay kia..,1
9767,Hakeem sb m bht achi namzin prh rhi thy quran b wazaif b ab fjr ke nmz m uthti hn bht neend ati h or prh k so jati hn uthny ko dil ni krta phly prhly k ley uthtithy or soraj neklta tha soti thy ab sari roteen khrab ho gy h bht thkwat ho jti h kush kam m dil ni lgta plz kush bta dain,1
9768,Aj ramzsn ul mubarak kay saray dars ki recordings ghayab hain...na eng men hain na urdu men...plz wesite ko theek kerden..purani website ziada achi the..,1
9769,Website kb theek hogi yaar..aik din chalti hai to kch dars aglay din wo dars ghayab ...dosray hazir,1
9770,Hurray mara am hi Bata the 17 sale road accident ma for ho hay us ki mgfrt ki due frmyan,1
9771,Adat hogayee he hazrat ji k daily dars ki even midnight wala bhi uth k sunna he throughout ramazan dil udas he k ab daily hazri nahi hogi dars main ,1
9772,Surah yaseen ki ayat ha or gunahgar apny chero se pahchan liye jain gy,1
9773,Ya Allah sukh wala zindge ka sathi naseeb frma,1
9774,Bari dair kardi meharban aty aty,1
9775,Plz mazoor lifz use kr lia kry plz m byan sunti ho ye mazoor k alawa lfz takleef dyty....,1
9776,Meri 21month ki beti 42 days say unconscious hay plz plz plz mh.,1
9777,dani prince ALLAH walay ap se guzarish hai dars main dehan dain aisay sb logon ka dars mutasar ho raha hai,1
9778,ALLAH walo bataon se guraiz karain,1
9779,Hazrat jee merey bachun waif aur merey liey dua ker dein aur mera karobaar four saal se band hai dua ker dein haji sabie,1
9780,Ya allah hamare tote phote aibadat ko barah charah kah qobolo manzor farmah ameen,1
9781,Aoa hazrat je ap s khasosi dua ki darkhwast h. Allaha ap ko jazay khair dy ameen,1
9782,Phali ky dar sy nahi aty,1
9783,Ap se guzarish hai bataon se guraiz karain warna nafay se marhoom ho jaye gay,1
9784,bachae kharab ho rahae hae,1
9785,bachae namaz nai parhtae roza rakthae hae,1
9786,ap sb se phr arz kiya ja raha hai bataon sawalon se guraiz karain,1
9787,ALLAH walo batain zyda ho rahi hain aisay dars k faiz se mehrom ho jaye gay,1
9788,ALLAH walo dars par dehan dain bataon main na lagay,1
9789,Abqari waly reply nhe karty .shoaib Malik khuda ka khoff Karo .es bandy ko reply na dain,1
9790,Four saal se karobaar band hai,1
9791,hud hagai stupid actor hy.....acting ati he nahi isay.......@maham... kiya dakh liya app nay is mein..@sayra.... shaadi kr loo yar...,1
9792,bt choice ajeeb hay.....pathan hoo na....,1
9793,mooon kafi bakwas tha,1
9794,hud hagai stupid actor hy.....acting ati he nahi isay.......@maham... kiya dakh liya app nay is mein..@sayra.... shaadi kr loo yar...,1
9795,"Kia me itni buri hun k tum mug se ""asrati"" piar karo.",1
9796,Haram hai,1
9797,Ay ibnay adam daikh sharab pi pi k ankho k neechay laal dhabay daal diay,1
9798,are bhai itna bakwas drama hy ye,1
9799,:D yawr peEchay he par gay ho aAp sab sarjeEna k :D,1
9800,:P nai to kya aAp ne unhay dartu samjha ha jo safe guard se hath dho k pEechay par gay ho us k :D,1
9801,:D nAi agar aAp ko ye martaba cahiye to aAp rakh sakti hEn np :),1
9802,:D ahan nAi nAi kachra rani to aAp pe suit karta ha ,1
9803,:D aAp ka I think abi ksi sahi walay layl poorr(fsbdi) se pala nai para :D,1
9804,Ab to or b zayda khushi ho rai :D q k fb ki history me pahle br kOi juttni labi a :D wo b fsbdi :),1
9805,:D leh yahan kOn sa mela dakhne aya hn mEn jo baith k dakhon pEechay walon ko nazar ni aa raha :D,1
9806,bhae serial jaldi mukaaa dia ha .. :/,1
9807,meri bal bht jhr gai hi or kafi gape aa gya hi aap aisa koi totka btai js si bal fr si aajai plz,1
9808,Ne g skn khrb r dne nkal aty h r bd me skn me jaln h0ti h lem0se,1
9809,g jlin hoti hai par dany b khtm hoty hain bilkul kam istaml krna hota hai,1
9810,Baal b nekal aty hai skin pe,1
9811,Mery face py dany bnty hain keel wly main b use kr skti hn,1
9812,Ye Hein PaPA KI Dolls,1
9813,mery dany ban jate hen lemon se,1
9814,Mery face dany bnty Han g,1
9815,Face pa dano ka masla ha koi elaj,1
9816,Pimple hain face par phr wo neshan chor jate hain uska kuch,1
9817,Pimple mary face pr bhut hn in ka koe hal.,1
9818,Kia kia ni krti he larkeya ...ufffffffff toba....,1
9819,Ayesha Muzzafer math nh ati?,1
9820,jub tak sood our haram khaty rahy go tab tak kisi bi wazify k karny say kuc nai mily ga,1
9821,O juthy logoo? Kis hadees may ya lekh hay,1
9822,Tum ko tu itna pata nae ky gardan ka masa quran hadees may hy e nae tum log gardan ka mash lamz samj ty ho? Or koe mary like.....,1
9823,Tujy tu ya pata nae ho gy ky 2sajdo ky darmya ky par ty hain? Ya ajj wo be dkh ly?          !      !        ,1
9824,Alwada Alwada Mahay Ramzan Tum hum say juda Hai,1
9825,Video theak nai arahi,1
9826,Agar ap muslem hyn to ap ko khud pata ho ga k kahan bandna h ghar Muslim mazaq hi urain gy in ki samj sy uopar h,1
9827,kmar my dard ho to kasy bndy? aur kitne bar likhy?,1
9828,Agar pao m dard hu to ?,1
9829,RuBy Malik Yeh jooth Bohl raha Allah par bhorsa raktho,1
9830,Mirza Zeeshan Mirza app na moja koi ghalt bat karta dekha jo jhota ilzam lagata ho,1
9831,RuBy Malik bhan masla batin,1
9832,bhai mujhe apne baba k liye kuch batain har waqt ghar main larai hoti ha mama baba bohat larte han koi aisi cheez jo main khud perh sakhun jis se ye har waqt ki larai khatam hojaye or mere baba k karobar pr bhi jadoo krwaya hoa ha mere mamo ne maloom krwaya tha,1
9833,Mobile py daily date wala aur wazaaef waly bhi nahi mil rahy...plz kuch hal karen masley ka,1
9834,Pora maah e Ramzan 1 Msg bhi nahi mila,1
9835,Sms nahi mil rahy...16 din sey...,1
9836,Mjhe messages nahi milra,1
9837,Iska koi solution hai??? Tu jald kary,1
9838,Massage nai mill rahy,1
9839,Shukr h ni mil ry ni to roz roz dimagh khrab kia hua ta,1
9840,Aik msg b ni aya pora ramzan,1
9841,Mujhy b ni mily,1
9842,MUJY BE NAHI MILL RAHY,1
9843,Ubqari k live honay Ka notification q nae milta,1
9844,Muft ky fatwy to na jharoo. ,1
9845,Na wazoo ky fraiz ka elam ha aur na us ky wajbat ka. ,1
9846,Rozy b thy sb k _??? Lg to Nai Raha ,1
9847,Dopata to sir p orhty ramzan ka ahtaram krna chaie,1
9848,AoA esy to mujy bari aa6i lagti ho or ya bt ap do No ki aa6i nai lagi ky ap apny mama or baba se bola ky ap juth bol rahy ho esy nai bolna Chaney tha ap do No ko,1
9849,Ap bohat inocent hain aur esy hi achi lagti hain plz kabi urwa mawra mat baniy ga i think ap k sab fans b mary bat se agree krin gay,1
9850,Apni Bivi Logoon Ko Dkhaty Ho Lhhant Tum Pr,1
9851,Aiza G ap apni pics upload mt kiya karo na.....#Kuch_kuch_hota_hai ,1
9852,Toro salo toro,1
9853,3 he bewaqof,1
9854,Oye insan ban ,1
9855,Very sad for me aap k new eid concert nh aae aur new filmy songs b nh to mujhe bht bht dukh hoa but why Gul,1
9856,ShayAteen A Gae Maidaan may,1
9857,Chal bhyee shakal deikho apni. NAZER LAGGYE AMMII,1
9858,To Tum Time Nikal K Marja Fizool Larki ,1
9859,darzi ny mra btaya hua style nhe bnaya.,1
9860,tu aa karachi tje btata hun,1
9861,Date marly  free m,1
9862,Nhi nhi nhi  astaghfirullah tobah karo ,1
9863,you have to nh tw phr masla hojaiga,1
9864,yaar seriously masla hojayega...,1
9865,Han pr usy apnii pics ki fikrr rhy gi k phly mere lo,1
9866,Serious masla hojayega. XD,1
9867,Kinda? Marungi mai tumhe,1
9868,maslay hujaigay,1
9869,SERIOUSLY. BOHAT MASLAA HOJAEGAA!,1
9870,. jung hojaegi. jung ,1
9871,serious issye hy yeh,1
9872,Its okay dukhi insaan,1
9873,Yeh log b ak month ka muslman,1
9874,Shkar h apny b dopta lya sir per,1
9875,Abi chass ai ha,1
9876,hifza chaudhary nhi ha acha nhi lag raha,1
9877,Miss shah:-)aap k saath maasi kon hai,1
9878,Langoor k moun mein angoor,1
9879,Ab to sajna sawrna chor do ab to ham ko. Milna ke umed be nahe,1
9880,Toba kro,1
9881,Miss shah. Tiddda lag rhe hain aaap..,1
9882,Humma khuda k my is Ibrar kuty k sath my ago ya knjr hy,1
9883,Bhudha mil gya,1
9884,Kahan hai anum jaung shop,1
9885,NYC...plz alaya ki pooniyan na kiya kre,1
9886,Beta ub Mera MS mere gale par chuka hy phle Wo Pura karun g,1
9887,bas bachiyon ka supplier badal lain apna ab,1
9888,App b chand raat ko puhddi marwati ha kia,1
9889,Koi b nai fazol hin sab,1
9890,Kya zarorat thi maikup krna ki agr ainay pe bi shuk krna tha,1
9891,Orty chand raat ko puhddi kq marwati ha batye zara,1
9892,wese tum kn hote ho sekhane wale,1
9893,koi teacher vecher ni ho tum mere,1
9894,uff glti ho gai comnt kr k,1
9895,ab mt krna,1
9896,Nhi ho rha adjust,1
9897,BilkuuullBoht buri bat haiii Aisa nii krna chahiyeh ,1
9898,teri timingg galat hotii saali,1
9899,Smj nahi aya apni tareefe kr rha ta ya apni sfai pesh kr rha ta ,1
9900,Tujh se eidi mAng ra tha laaa joo harap ki woo de doo ,1
9901,Ahahahahhahaha kha p k dakaaar b maaar li beta mne ,1
9902,Eid mobarik g sar pe dopta dal do gona he,1
9903,Yaar bc Asli Wala Live Asli Wali Feels hai tbh,1
9904,Kahan chale gaye thay itne saloon yr Paki music sunna he chordia tha sare bands ek sath aye or ek sath he ghyb hogaye thay..... ,1
9905,Call band ka song Peshawar zalmi wala Hollywood level ka ha,1
9906,Aby sasta h yer muja kehta 1D ko bulata america s,1
9907,HahahahaAby sare k sare mental patients lag rhy hen !!,1
9908,Tarse parhe hain log,1
9909,. Is saja say phadda hua tha dekh lo and bakion ko dikha bhe do kay kaisay kaam kharab kya ja raha hay dusri taraf say.,1
9910,yaar papers mein kion concert hotay hain. L O S S,1
9911,baygeerut nawaz sharif media zardari ko aasman pay laay gaay zardari nay kiya karnama surunjaam diya ,1
9912,sheetan aur munafuq loog jo aamun nahi chhahtay wo munfaaqat deekha rahey hai ,1
9913, afghanstan boder ko seel karna chhahey wahan say teriorst aatay jaatay hai aur ain ko wahan say suport be miltey ,1
9914,media ko sharum aaney chhahey mumnoon hussain becharey ko covarage nahi de,1
9915,jis ne sood lia aur dia wo allah k sath jang kary ga,1
9916, kia pakistani awam allah k sath jang karny jaa rahy hen ,1
9917,.ARY wale Zardari ko dekha rahe hai chutye k bache,1
9918,"Ap logo ne jo jali note chapny wala program bnaya he us ki waja se aik ghareeb bab ka beta police ki hirasat me he, ",1
9919,"jali note chapna jis per eid mubarak likha ho wo koe jurm nhi he pr ap ne apny programe me editing kr k is tarhan pesh kiya jesy k wo press wala jali corrency chapta ho, ",1
9920,"sharam ani chaheye ap ko, zara c shouhrat k leye ap ne kisi ghreeb ko phansaya, ",1
9921,Allah pak ap sab ko ghrak kary. Ameen. ,1
